match_id,date,team_id,team_name,prom_ultimos_5_shots_on_target,prom_ultimos_5_chances_created,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_saves,prom_ultimos_5_diferencia_duelos,prom_ultimos_5_diferencia_recuperaciones_perdidas,prom_ultimos_5_precision_pases
m_1vnmx3,2026-03-11,t_2RmaMX,Racing Club,3.6,7.4,267.4,346.0,26.4,58.0,16.0,10.8,15.0,55.0,14.6,20.8,45.0,37.4,2.6,6.8,18.0,6.8,17.8,7.0,10.8,2.4,-40.0,38.2,0.7728323699421965
m_1jmmXo,2026-03-16,t_2RmaMX,Racing Club,4.0,6.8,273.8,353.0,24.6,53.2,15.8,12.2,15.0,53.2,15.6,19.8,46.4,34.6,2.8,6.0,17.0,7.2,16.4,5.4,11.0,2.2,-38.2,39.2,0.7756373937677054
m_3rFQnJ,2026-03-22,t_2RmaMX,Racing Club,3.6,8.4,286.0,366.6,31.2,57.4,18.8,12.0,16.0,52.8,16.6,18.0,45.0,29.2,2.0,6.0,17.2,7.2,16.6,5.8,10.8,1.6,-36.8,37.8,0.7801418439716312
m_3qEFO6,2026-04-04,t_2RmaMX,Racing Club,4.0,8.0,295.8,378.8,30.6,57.0,18.0,12.0,15.4,50.6,16.6,17.8,44.0,26.8,2.4,6.6,16.0,7.0,13.6,4.6,9.0,2.4,-35.2,37.0,0.7808870116156283
m_3RgxwY,2026-04-12,t_2RmaMX,Racing Club,3.4,8.0,268.4,358.8,29.6,56.6,17.2,11.0,16.0,52.4,18.4,16.8,44.8,29.8,2.6,6.8,16.8,7.0,12.6,4.2,8.4,2.6,-36.4,37.8,0.7480490523968785
m_3XlvKO,2026-04-19,t_2RmaMX,Racing Club,3.4,7.8,272.4,369.8,29.0,57.4,17.4,11.6,18.4,50.6,19.0,17.2,48.4,26.4,2.0,6.8,14.8,8.0,13.2,5.6,7.6,2.2,-32.2,40.4,0.7366143861546782
m_3vfFEs,2026-04-25,t_2RmaMX,Racing Club,3.2,8.6,311.0,408.4,32.2,64.4,17.4,13.0,19.2,54.8,19.2,17.8,47.8,25.0,1.6,7.4,16.2,9.8,12.2,6.0,6.2,2.6,-35.6,38.0,0.7615083251714005
m_4ODmAi,2026-05-03,t_2RmaMX,Racing Club,2.8,6.6,294.6,392.2,24.6,62.8,15.2,13.4,19.0,53.0,18.2,18.2,50.0,27.2,2.6,6.8,15.4,8.8,12.6,5.8,6.8,3.0,-34.0,41.2,0.7511473737888832
m_3vjLig,2026-05-10,t_2RmaMX,Racing Club,2.2,7.4,291.8,395.6,26.4,68.2,16.4,14.2,19.4,56.0,18.4,19.6,51.4,27.2,2.0,6.4,18.2,10.4,13.6,6.4,7.2,2.4,-36.6,41.0,0.7376137512639029
m_4SVLwu,2026-05-13,t_2RmaMX,Racing Club,2.4,7.4,315.0,419.0,30.6,75.2,18.0,14.4,18.6,56.6,18.2,21.0,54.2,25.8,2.2,6.6,16.8,11.0,13.2,5.8,7.4,2.8,-38.0,43.2,0.7517899761336515
m_1P4GDL,2026-07-24,t_2RmaMX,Racing Club,2.0,7.2,303.2,407.6,28.0,77.6,16.0,12.6,17.4,57.6,19.0,22.0,54.0,27.6,2.8,6.0,18.4,10.4,11.0,4.4,6.6,3.8,-40.2,43.6,0.7438665358194309
m_1YnVax,2026-07-29,t_2RmaMX,Racing Club,2.6,8.2,300.0,405.4,28.6,73.8,15.8,10.0,17.2,54.2,19.0,22.6,56.8,27.8,3.0,5.4,18.0,9.2,11.2,4.4,6.8,3.6,-37.0,47.6,0.740009866798224
m_0afzlB,2026-08-01,t_2RmaMX,Racing Club,2.8,7.8,288.4,390.2,29.8,73.4,15.0,9.2,17.8,54.4,20.0,22.0,56.6,27.4,3.0,5.2,18.2,9.4,10.8,4.8,6.0,3.4,-36.6,47.2,0.7391081496668375
m_3HhWIs,2026-08-09,t_2RmaMX,Racing Club,3.6,8.4,322.4,418.2,31.4,73.4,15.4,8.6,18.0,54.4,20.6,20.6,53.6,25.0,2.8,4.6,15.8,11.2,9.0,4.2,4.8,3.6,-36.4,42.4,0.7709230033476805
m_0M3QLL,2026-08-14,t_2RmaMX,Racing Club,3.8,9.2,302.4,389.0,25.6,65.6,14.4,9.2,20.2,54.0,21.6,19.8,51.0,25.2,3.6,4.4,16.6,11.6,11.2,6.0,5.2,4.0,-33.8,39.4,0.7773778920308483
m_0kNt0b,2026-08-24,t_2RmaMX,Racing Club,3.8,11.0,373.2,456.2,30.6,67.0,19.2,11.0,19.0,51.8,20.6,15.6,48.2,20.4,3.2,4.0,16.4,12.8,12.6,5.8,6.8,2.8,-32.8,35.4,0.8180622533976326
m_3p9B98,2026-08-31,t_2RmaMX,Racing Club,3.4,9.2,356.0,440.8,28.8,71.4,19.6,11.8,19.8,51.2,21.6,13.4,42.8,19.6,3.8,5.0,16.0,13.4,11.8,5.6,6.2,2.2,-31.4,29.4,0.8076225045372051
m_3Sp87a,2026-09-07,t_2RmaMX,Racing Club,3.8,10.2,371.6,459.2,29.2,72.0,21.4,12.2,19.6,50.6,20.0,15.0,42.4,21.0,3.8,5.0,17.0,13.6,11.8,5.8,6.0,3.2,-31.0,28.8,0.8092334494773519
m_1jSOwn,2026-09-14,t_2RmaMX,Racing Club,3.6,10.2,396.0,484.8,32.8,74.2,22.8,12.4,19.0,48.2,18.4,14.4,44.8,21.4,4.4,7.0,19.0,10.4,14.2,7.0,7.2,3.6,-29.2,34.4,0.8168316831683168
m_3n69Oa,2026-09-14,t_2RmaMX,Racing Club,4.8,10.4,435.4,532.6,40.0,80.2,26.4,13.2,18.4,51.4,18.2,14.6,44.6,18.6,4.0,7.4,20.0,9.4,15.2,6.8,8.4,3.0,-33.0,35.2,0.8174990612091626
m_3Ky5pe,2026-01-22,t_2Swqmw,Club Atlético Platense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_1tV17s,2026-01-26,t_2Swqmw,Club Atlético Platense,5.0,7.0,276.0,359.0,21.0,62.0,14.0,8.0,17.0,58.0,17.0,13.0,63.0,30.0,7.0,5.0,21.0,6.0,20.0,8.0,12.0,3.0,-41.0,57.0,0.7688022284122563
m_2citFn,2026-02-01,t_2Swqmw,Club Atlético Platense,5.0,7.0,255.0,340.0,20.5,63.0,13.5,12.5,19.5,58.0,15.5,16.5,59.5,29.0,4.5,6.0,23.0,8.0,19.5,10.0,9.5,4.0,-38.5,51.5,0.75
m_4FfDiT,2026-02-08,t_2Swqmw,Club Atlético Platense,4.0,5.333333333333333,243.66666666666666,325.0,17.0,53.333333333333336,13.0,11.0,16.333333333333332,65.33333333333333,13.333333333333334,20.333333333333332,56.333333333333336,28.666666666666668,4.0,9.666666666666666,22.666666666666668,11.333333333333334,18.0,8.0,10.0,3.3333333333333335,-49.0,45.0,0.7497435897435898
m_31Xzsf,2026-02-15,t_2Swqmw,Club Atlético Platense,3.25,5.0,234.25,322.0,16.75,53.75,13.5,10.75,16.75,60.25,15.25,19.75,57.5,30.25,3.5,7.5,21.25,10.75,15.0,6.5,8.5,3.75,-43.5,46.75,0.7274844720496895
m_13pMsz,2026-02-21,t_2Swqmw,Club Atlético Platense,2.8,5.4,229.4,318.4,16.8,53.4,14.6,12.8,18.0,60.2,16.6,20.4,58.4,28.6,3.2,7.4,20.8,10.8,16.2,6.6,9.6,3.6,-42.2,47.6,0.7204773869346733
m_1pWCHs,2026-02-24,t_2Swqmw,Club Atlético Platense,3.2,6.2,260.2,350.8,21.4,56.8,18.4,17.8,18.0,56.4,16.8,20.8,57.0,26.0,2.0,7.0,20.6,11.6,14.2,5.8,8.4,3.6,-38.4,45.4,0.741733181299886
m_2hRZh7,2026-03-02,t_2Swqmw,Club Atlético Platense,2.4,6.4,270.8,360.0,23.8,56.2,20.6,16.2,17.0,55.2,16.8,21.4,56.4,23.6,2.0,8.2,18.0,11.4,14.6,4.6,10.0,3.0,-38.2,45.0,0.7522222222222222
m_0njgmB,2026-03-11,t_2Swqmw,Club Atlético Platense,2.6,7.4,285.2,380.6,27.2,61.4,22.8,17.8,18.8,49.4,18.4,19.8,59.6,25.4,2.0,6.0,18.4,8.2,13.6,4.4,9.2,3.4,-30.6,51.4,0.7493431424067262
m_3WrGF3,2026-03-14,t_2Swqmw,Club Atlético Platense,3.8,9.0,312.6,405.8,32.0,65.6,25.2,18.2,18.0,53.0,16.4,19.2,58.2,21.6,2.0,7.6,18.0,8.4,18.2,5.4,12.8,2.8,-35.0,49.8,0.7703302119270576
m_1Y4U8l,2026-03-23,t_2Swqmw,Club Atlético Platense,4.4,9.0,328.0,422.4,32.8,65.6,26.0,16.6,17.0,53.6,14.8,20.6,57.8,22.0,1.8,6.6,16.2,9.6,18.2,6.0,12.2,3.0,-36.6,48.2,0.7765151515151515
m_4fH8lA,2026-04-01,t_2Swqmw,Club Atlético Platense,3.2,7.8,265.4,357.2,25.6,60.0,21.0,11.8,17.6,56.8,16.6,23.0,54.8,25.4,3.0,7.6,17.0,8.4,20.4,6.2,14.2,3.0,-39.2,46.4,0.7430011198208286
m_4TG70M,2026-04-12,t_2Swqmw,Club Atlético Platense,3.0,6.4,266.4,358.4,21.6,58.6,19.0,11.6,17.2,55.6,17.8,22.0,55.0,29.8,3.6,6.4,17.0,8.0,19.0,6.0,13.0,2.8,-38.4,47.0,0.7433035714285714
m_3YFLQO,2026-04-20,t_2Swqmw,Club Atlético Platense,3.2,7.0,269.6,359.6,22.8,57.0,18.4,12.8,17.2,60.2,19.8,23.2,56.8,26.0,3.4,7.2,16.8,12.2,20.0,6.4,13.6,2.6,-43.0,44.6,0.7497219132369299
m_41mY2k,2026-04-25,t_2Swqmw,Club Atlético Platense,3.2,6.8,287.2,378.2,24.6,57.0,20.6,12.4,17.4,56.4,21.2,22.2,55.2,29.2,3.8,6.6,18.0,12.4,17.6,6.4,11.2,2.2,-39.0,42.8,0.7593865679534638
m_3MBuhd,2026-05-03,t_2Swqmw,Club Atlético Platense,3.6,9.0,293.0,385.4,27.8,61.6,23.0,12.6,16.6,56.0,20.4,19.4,56.2,29.2,3.8,8.4,20.2,11.0,17.4,6.2,11.2,2.4,-39.4,45.2,0.7602490918526207
m_3A4OqU,2026-07-25,t_2Swqmw,Club Atlético Platense,4.8,11.2,323.4,418.8,32.8,63.8,28.6,14.2,16.8,53.2,18.0,15.6,59.4,28.0,3.0,7.6,17.2,10.8,17.0,7.0,10.0,2.8,-36.4,48.6,0.7722063037249284
m_1WfN4f,2026-07-30,t_2Swqmw,Club Atlético Platense,5.8,13.0,335.6,433.0,37.0,66.8,30.2,14.8,16.2,55.6,16.2,15.8,59.0,23.8,2.4,9.0,18.6,11.4,17.6,7.4,10.2,3.0,-39.4,47.6,0.7750577367205542
m_11WoiN,2026-08-09,t_2Swqmw,Club Atlético Platense,5.6,13.0,345.6,437.6,37.6,69.8,29.2,12.8,17.6,47.4,14.4,15.6,55.6,25.8,2.6,8.2,20.4,8.0,18.6,9.6,9.0,3.2,-29.8,47.6,0.7897623400365631
m_07PgTk,2026-08-16,t_2Swqmw,Club Atlético Platense,4.6,11.4,293.6,382.0,31.6,68.6,23.0,13.2,20.0,52.0,18.2,20.6,61.4,32.2,2.6,9.0,19.0,8.0,18.4,9.0,9.4,4.2,-32.0,53.4,0.768586387434555
m_4IdcNi,2026-08-23,t_2Swqmw,Club Atlético Platense,5.0,9.4,274.8,356.8,29.8,68.2,19.2,11.8,20.4,49.0,19.2,22.0,57.2,34.4,3.4,8.8,17.4,8.6,16.6,8.6,8.0,3.8,-28.6,48.6,0.7701793721973094
m_300q44,2026-08-31,t_2Swqmw,Club Atlético Platense,5.0,8.4,284.2,364.2,29.2,66.8,15.6,11.8,20.2,50.6,20.6,23.2,57.2,33.8,3.0,9.2,19.6,9.0,16.6,7.8,8.8,3.8,-30.4,48.2,0.7803404722679846
m_08AJGA,2026-09-04,t_2Swqmw,Club Atlético Platense,4.6,8.0,259.8,337.8,28.2,64.8,16.4,11.8,21.4,52.0,21.4,25.0,59.4,35.0,2.8,7.0,19.4,8.2,19.2,8.2,11.0,3.8,-30.6,51.2,0.7690941385435168
m_2iSmoq,2026-09-12,t_2Swqmw,Club Atlético Platense,4.6,7.6,256.8,344.2,26.0,66.2,17.6,12.8,18.2,55.4,19.8,24.4,61.2,35.6,2.6,6.6,17.2,9.4,18.2,6.0,12.2,3.6,-37.2,51.8,0.7460778617083091
m_1JjKsV,2026-01-23,t_2eRs85,Vélez Sarsfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_45TuR8,2026-01-27,t_2eRs85,Vélez Sarsfield,3.0,3.0,281.0,373.0,19.0,52.0,11.0,7.0,11.0,59.0,8.0,20.0,54.0,29.0,3.0,8.0,21.0,12.0,15.0,6.0,9.0,5.0,-48.0,42.0,0.7533512064343163
m_1jdpKo,2026-01-31,t_2eRs85,Vélez Sarsfield,3.5,5.0,276.5,361.5,20.5,56.5,15.0,8.0,11.5,56.5,8.5,15.5,54.0,30.5,3.0,8.0,21.5,10.5,15.5,6.0,9.5,6.0,-45.0,43.5,0.7648686030428768
m_14fRnJ,2026-02-09,t_2eRs85,Vélez Sarsfield,4.0,6.333333333333333,244.0,333.3333333333333,18.666666666666668,53.333333333333336,15.333333333333334,7.0,17.0,57.666666666666664,14.333333333333334,15.666666666666666,54.0,37.0,3.6666666666666665,9.333333333333334,19.0,8.333333333333334,14.333333333333334,7.0,7.333333333333333,5.333333333333333,-40.666666666666664,45.666666666666664,0.732
m_0Wq4zM,2026-02-14,t_2eRs85,Vélez Sarsfield,4.0,7.5,281.5,368.75,24.0,58.75,16.25,8.0,17.25,53.75,15.0,17.0,55.5,34.25,3.0,8.25,18.75,7.5,15.75,7.25,8.5,4.5,-36.5,48.0,0.7633898305084745
m_4JeqYL,2026-02-22,t_2eRs85,Vélez Sarsfield,3.6,7.4,318.2,410.4,27.0,62.4,18.2,7.6,16.8,54.0,14.8,15.8,55.6,30.6,3.0,8.8,19.6,7.8,16.0,7.4,8.6,3.8,-37.2,47.8,0.7753411306042886
m_0rdClw,2026-02-25,t_2eRs85,Vélez Sarsfield,3.8,7.6,301.6,400.6,26.6,66.0,18.8,9.4,20.0,53.8,18.2,16.8,60.2,29.2,2.6,9.6,19.4,8.0,15.8,7.2,8.6,3.8,-33.8,52.2,0.7528706939590614
m_3WwAlG,2026-03-02,t_2eRs85,Vélez Sarsfield,3.6,8.0,342.8,447.8,29.6,70.0,20.6,10.8,22.6,53.2,20.8,17.6,60.8,29.2,2.2,8.4,20.2,7.6,17.6,7.8,9.8,3.2,-30.6,53.2,0.7655203215721305
m_4GHjNn,2026-03-10,t_2eRs85,Vélez Sarsfield,2.8,7.2,356.0,454.6,29.8,72.0,21.0,13.2,20.4,53.2,18.4,17.4,61.8,25.8,2.6,8.2,20.8,8.2,19.8,7.8,12.0,2.8,-32.8,53.6,0.7831060272767268
m_3WrGF3,2026-03-14,t_2eRs85,Vélez Sarsfield,3.0,5.8,345.2,446.0,27.8,69.8,20.8,12.8,21.4,56.0,17.4,17.0,60.2,30.4,2.8,8.8,22.8,8.4,21.0,8.6,12.4,3.0,-34.6,51.8,0.7739910313901345
m_1CaySw,2026-03-21,t_2eRs85,Vélez Sarsfield,3.8,6.8,305.2,403.0,25.4,65.0,18.2,13.2,22.6,55.6,20.2,19.2,62.6,32.2,3.0,8.6,21.8,8.2,19.2,7.4,11.8,3.6,-33.0,54.4,0.7573200992555831
m_1tC6eA,2026-04-03,t_2eRs85,Vélez Sarsfield,4.0,7.4,344.6,435.6,27.4,64.8,19.6,12.0,20.2,54.6,18.8,18.2,58.0,34.2,3.2,8.0,23.6,6.6,19.8,7.6,12.2,3.8,-34.4,51.4,0.7910927456382002
m_2wfcAu,2026-04-14,t_2eRs85,Vélez Sarsfield,4.0,7.2,324.0,412.0,27.4,62.4,16.0,11.4,19.4,54.2,18.2,17.8,59.6,32.2,3.4,10.0,21.6,6.2,18.2,7.0,11.2,4.4,-34.8,53.4,0.7864077669902912
m_4X5YYv,2026-04-20,t_2eRs85,Vélez Sarsfield,5.4,9.2,336.6,428.6,31.6,62.6,15.6,10.2,22.0,56.2,23.2,19.4,59.6,33.6,2.6,10.8,24.4,6.2,19.8,6.6,13.2,4.4,-34.2,53.4,0.785347643490434
m_3JhiqO,2026-04-27,t_2eRs85,Vélez Sarsfield,5.0,9.6,322.4,413.2,31.8,60.8,15.6,9.6,19.6,54.8,23.8,19.2,60.4,31.2,2.4,11.0,24.0,6.0,17.2,5.0,12.2,4.8,-35.2,54.4,0.7802516940948693
m_1P18Zr,2026-05-04,t_2eRs85,Vélez Sarsfield,5.0,8.6,341.0,429.6,33.6,60.0,15.6,10.0,19.8,54.8,21.4,18.0,57.0,30.6,1.8,10.6,25.4,7.2,19.0,6.8,12.2,4.8,-35.0,49.8,0.7937616387337058
m_4Cpvon,2026-05-11,t_2eRs85,Vélez Sarsfield,4.6,9.0,348.6,436.4,37.6,59.8,18.4,10.6,21.0,54.2,22.8,16.6,56.4,30.2,1.8,10.6,25.6,8.0,18.6,6.6,12.0,4.4,-33.2,48.4,0.7988084326306141
m_0xmq9N,2026-07-24,t_2eRs85,Vélez Sarsfield,5.0,11.4,362.2,453.6,41.8,64.0,27.8,9.2,19.4,53.6,21.2,18.0,53.2,27.6,1.8,10.2,25.4,8.0,17.2,6.2,11.0,3.4,-34.2,45.2,0.7985008818342152
m_0OoV9x,2026-07-30,t_2eRs85,Vélez Sarsfield,4.4,9.2,386.8,481.0,43.0,65.8,27.8,10.6,18.0,50.4,17.2,16.4,54.4,26.4,2.6,9.0,26.6,8.0,14.4,6.8,7.6,3.4,-32.4,46.4,0.8041580041580042
m_4Ha0vK,2026-08-08,t_2eRs85,Vélez Sarsfield,5.0,9.8,386.0,479.8,41.8,70.2,26.8,11.2,18.6,50.4,16.8,16.6,54.0,23.8,2.8,10.0,24.6,8.0,15.0,6.8,8.2,3.4,-31.8,46.0,0.8045018757815756
m_43tFlq,2026-08-17,t_2eRs85,Vélez Sarsfield,4.6,9.4,375.4,466.4,38.2,68.8,25.6,11.0,19.2,51.6,17.8,16.0,54.0,26.8,4.0,10.0,23.2,7.4,15.4,6.2,9.2,4.2,-32.4,46.6,0.8048885077186964
m_4fjPIc,2026-08-23,t_2eRs85,Vélez Sarsfield,4.6,9.0,348.2,443.0,36.4,73.0,21.8,10.6,18.2,53.6,17.0,17.6,54.8,25.2,5.0,10.6,21.0,7.8,15.6,6.6,9.0,4.4,-35.4,47.0,0.7860045146726863
m_4bZ5kw,2026-08-29,t_2eRs85,Vélez Sarsfield,4.4,6.4,325.6,415.6,29.0,64.8,13.4,11.0,19.2,56.2,18.8,17.2,56.2,27.8,5.2,10.2,21.2,9.8,17.0,7.2,9.8,4.4,-37.0,46.4,0.7834456207892204
m_3kXmim,2026-09-06,t_2eRs85,Vélez Sarsfield,4.4,7.2,347.4,436.8,31.4,68.8,14.8,10.6,17.2,55.0,18.0,16.8,56.4,26.6,4.0,10.0,17.6,9.6,16.4,6.0,10.4,4.4,-37.8,46.8,0.7953296703296703
m_3tdQH8,2026-09-11,t_2eRs85,Vélez Sarsfield,3.8,6.4,344.2,439.8,31.4,68.6,16.2,10.6,18.6,59.0,18.0,18.0,58.4,27.0,4.0,9.2,18.4,10.8,16.6,7.2,9.4,3.8,-40.4,47.6,0.7826284674852205
m_4LyLYK,2026-01-22,t_2qXAzu,Huracán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_2jeBEO,2026-01-27,t_2qXAzu,Huracán,4.0,8.0,315.0,413.0,29.0,70.0,16.0,9.0,21.0,51.0,20.0,20.0,53.0,25.0,6.0,8.0,11.0,6.0,16.0,6.0,10.0,3.0,-30.0,47.0,0.7627118644067796
m_3bjCVs,2026-02-01,t_2qXAzu,Huracán,3.0,7.0,325.5,414.5,31.5,62.5,14.5,7.0,21.0,55.5,23.0,20.0,49.0,27.0,3.0,7.0,14.0,8.0,17.5,7.5,10.0,3.5,-34.5,41.0,0.7852834740651388
m_4PxDme,2026-02-08,t_2qXAzu,Huracán,2.3333333333333335,6.666666666666667,292.6666666666667,384.0,31.333333333333332,64.33333333333333,14.333333333333334,6.666666666666667,20.666666666666668,59.666666666666664,21.333333333333332,19.0,45.333333333333336,28.333333333333332,2.6666666666666665,7.0,16.0,8.0,19.666666666666668,7.666666666666667,12.0,3.3333333333333335,-39.0,37.333333333333336,0.7621527777777778
m_0cdzvY,2026-02-14,t_2qXAzu,Huracán,2.5,6.75,263.0,355.25,30.0,67.75,15.75,7.0,19.5,60.5,20.75,19.5,45.25,27.5,2.25,7.0,16.5,7.25,18.75,7.75,11.0,2.5,-41.0,38.0,0.7403237156931738
m_0aYpab,2026-02-21,t_2qXAzu,Huracán,2.8,6.4,255.0,344.4,29.6,66.6,17.0,8.6,18.6,57.8,18.4,19.0,45.6,26.0,2.0,6.4,17.0,6.8,18.6,8.2,10.4,2.0,-39.2,38.8,0.740418118466899
m_0JTPFi,2026-02-26,t_2qXAzu,Huracán,2.6,6.0,226.4,312.4,26.6,63.0,16.0,7.6,16.6,57.8,15.6,17.0,43.8,33.4,1.8,5.4,17.6,6.6,19.8,8.4,11.4,1.8,-41.2,37.2,0.7247119078104993
m_2obGmX,2026-03-03,t_2qXAzu,Huracán,2.6,6.0,233.2,320.8,25.2,64.4,18.0,7.4,15.0,53.2,13.4,14.8,43.4,31.0,2.2,4.6,17.4,5.6,18.6,7.4,11.2,2.0,-38.2,37.8,0.726932668329177
m_2e6Rvv,2026-03-13,t_2qXAzu,Huracán,3.8,7.6,252.8,333.2,22.4,58.8,17.0,8.8,16.6,48.6,15.0,15.6,45.8,29.0,2.0,6.0,16.4,5.4,16.4,7.6,8.8,1.6,-32.0,40.4,0.758703481392557
m_2vu8vn,2026-03-16,t_2qXAzu,Huracán,4.2,7.8,261.0,336.6,21.4,52.2,16.0,9.0,15.8,44.2,13.2,13.0,46.0,26.8,2.0,6.6,16.8,6.4,15.8,7.2,8.6,2.6,-28.4,39.6,0.7754010695187166
m_1Klahn,2026-03-24,t_2qXAzu,Huracán,4.2,9.0,285.2,360.6,21.2,49.0,14.4,7.2,16.2,46.0,14.6,13.8,45.4,30.8,2.6,6.4,16.6,6.8,16.2,7.0,9.2,3.0,-29.8,38.6,0.790904048807543
m_2k76Cm,2026-04-05,t_2qXAzu,Huracán,4.4,9.4,340.4,418.2,27.6,55.0,18.4,10.6,16.8,45.6,16.0,15.2,49.0,22.6,1.8,6.4,17.2,7.2,15.2,6.6,8.6,2.8,-28.8,41.8,0.8139646102343376
m_19wJgg,2026-04-12,t_2qXAzu,Huracán,5.0,9.2,304.4,380.0,25.0,53.6,16.6,11.6,17.8,49.6,16.0,16.2,50.4,27.8,2.2,7.6,18.0,7.6,15.4,7.0,8.4,2.8,-31.8,42.8,0.8010526315789473
m_0QP5Eq,2026-04-21,t_2qXAzu,Huracán,5.2,8.6,292.4,372.2,27.0,58.6,19.4,10.6,15.0,51.4,14.0,15.0,50.8,26.8,2.6,7.4,19.2,7.4,14.6,5.8,8.8,2.6,-36.4,43.4,0.7855991402471789
m_4Q9jVb,2026-04-28,t_2qXAzu,Huracán,4.6,8.0,339.4,421.0,28.0,65.2,20.2,12.8,17.8,51.8,17.2,17.0,53.2,28.8,2.8,7.6,18.6,6.0,15.6,6.6,9.0,1.8,-34.0,47.2,0.8061757719714965
m_4ODmAi,2026-05-03,t_2qXAzu,Huracán,4.6,7.2,321.2,406.4,28.0,69.8,21.4,14.2,18.0,54.6,17.8,16.8,53.6,26.4,2.2,8.8,17.8,5.6,17.0,5.8,11.2,1.4,-36.6,48.0,0.7903543307086615
m_0kTolw,2026-05-09,t_2qXAzu,Huracán,4.0,6.6,256.4,344.4,20.6,64.8,16.4,11.2,19.2,56.0,19.6,17.0,51.2,30.4,2.8,9.4,19.4,6.0,16.4,5.6,10.8,1.4,-36.8,45.2,0.7444831591173054
m_3CeTeZ,2026-05-13,t_2qXAzu,Huracán,3.8,6.4,262.2,352.6,21.2,65.2,14.4,10.4,18.6,57.4,20.6,18.4,54.4,35.6,4.4,9.6,21.8,6.0,17.8,5.2,12.6,2.4,-38.8,48.4,0.7436188315371526
m_19ZLfE,2026-07-25,t_2qXAzu,Huracán,3.0,5.8,262.0,360.6,20.0,65.2,12.4,9.6,20.2,63.4,21.4,21.6,56.2,39.8,4.8,9.4,21.2,5.4,19.6,5.4,14.2,3.0,-43.2,50.8,0.7265668330560178
m_4ZaB72,2026-07-30,t_2qXAzu,Huracán,4.8,8.0,251.2,348.8,21.8,63.2,10.8,8.0,18.4,65.8,19.2,22.6,55.4,40.2,4.6,9.0,20.6,6.0,20.2,5.2,15.0,3.0,-47.4,49.4,0.7201834862385321
m_0KKvFY,2026-08-04,t_2qXAzu,Huracán,5.4,8.2,279.0,377.2,23.4,62.0,13.0,8.8,17.4,61.6,18.0,20.6,54.4,41.8,5.8,9.0,21.0,6.6,17.2,5.2,12.0,4.0,-44.2,47.8,0.73966065747614
m_3Oow95,2026-08-09,t_2qXAzu,Huracán,5.4,9.6,348.6,441.4,29.6,67.0,16.8,9.8,18.2,59.0,20.2,21.6,56.0,37.4,5.8,9.8,20.2,6.4,16.6,5.2,11.4,4.4,-40.8,49.6,0.7897598550067966
m_0VVZir,2026-08-16,t_2qXAzu,Huracán,5.6,10.8,357.4,449.4,30.4,66.0,19.2,11.4,20.4,59.2,22.4,19.8,56.0,31.2,4.0,10.2,18.2,6.6,16.8,5.2,11.6,2.8,-38.8,49.4,0.7952825990209168
m_3jpi32,2026-08-23,t_2qXAzu,Huracán,4.8,10.6,376.0,459.6,31.8,67.0,20.6,14.2,19.0,53.2,20.6,18.0,52.6,29.4,3.8,9.4,18.6,8.6,16.4,6.2,10.2,2.8,-34.2,44.0,0.8181026979982594
m_0m7kON,2026-08-29,t_2qXAzu,Huracán,3.4,8.6,384.4,479.0,32.8,68.8,23.4,14.2,19.0,54.6,21.0,17.4,52.6,30.8,4.6,9.4,19.6,10.2,15.2,5.8,9.4,3.0,-35.6,42.4,0.8025052192066806
m_1hvbqC,2026-09-04,t_2qXAzu,Huracán,2.4,9.6,390.0,483.6,33.4,68.4,25.0,14.4,20.0,54.4,21.2,19.8,53.4,28.8,3.4,8.4,19.6,11.0,15.0,6.4,8.6,2.0,-34.4,42.4,0.8064516129032258
m_1jSOwn,2026-09-14,t_2qXAzu,Huracán,2.8,8.6,356.8,448.8,30.8,65.8,23.8,13.0,19.8,55.6,19.6,19.4,53.0,30.6,3.4,9.0,18.6,11.8,16.0,6.8,9.2,2.8,-35.8,41.2,0.7950089126559715
