match_id,sofascore_event_id,date,player_id,player_name,team_name,rival_team_name,position,matchup_score,matchup_score_propio,matchup_score_rival,matchup_score_interaccion,titular,minutos,rating,metodo_verificacion,estado,team_id_calculado,rival_id_calculado,hist_propio_partidos,hist_rival_partidos,n_propio,n_rival,n_interaccion,variables_propio,variables_rival,variables_interaccion,causa
m_1bOPPX,15270072.0,2026-01-24,p_0rDLh7,Iván Villalba,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,90.0,6.9,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_3SmwDm,José Florentín,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,89.0,6.4,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_1voGzb,Kevin Vázquez,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,False,1.0,,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_0IAs6W,Leonard Costa,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,71.0,6.4,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_4DVJGJ,Matías Fernández,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,83.0,7.8,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_0gsu1O,Nicolás Bolcato,Independiente Rivadavia,Atlético Tucumán,ARQ,,,,,True,90.0,7.1,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_15Ftki,Rodrigo Atencio,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,False,1.0,,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_2R7VhN,Sheyko Studer,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,90.0,6.3,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_4PBWTZ,Tomás Bottari,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,90.0,7.1,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_2Dj6gK,Aníbal Moreno,River Plate,Barracas Central,VOL,,,,,True,90.0,7.4,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_2NHgvd,Facundo Colidio,River Plate,Barracas Central,DEL,,,,,True,61.0,6.3,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_22Hl59,Fausto Vera,River Plate,Barracas Central,VOL,,,,,True,60.0,6.3,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_2TH5aa,Giuliano Galoppo,River Plate,Barracas Central,VOL,,,,,False,30.0,6.6,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_2VOvJj,Gonzalo Montiel,River Plate,Barracas Central,DEF,,,,,True,90.0,7.9,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_4d8JFW,Ian Subiabre,River Plate,Barracas Central,DEL,,,,,False,29.0,6.6,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_3PsjP7,Lautaro Rivero,River Plate,Barracas Central,DEF,,,,,True,90.0,7.3,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_2ho6O3,Lucas Martínez Quarta,River Plate,Barracas Central,DEF,,,,,True,90.0,8.2,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_3Lt4mj,Matías Viña,River Plate,Barracas Central,DEF,,,,,True,90.0,7.0,nombre,REVISAR_JUGO,t_1Fzy5s,t_3FROV0,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
