grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
DEF,matchup_ratio_fouls,1746,-0.1190085369133883,-0.11886426071457111,0.1190085369133883,0.11886426071457111
DEF,matchup_duelos_ratio,1746,0.11015725184885242,0.11877044358488875,0.11015725184885242,0.11877044358488875
DEF,matchup_ratio_duelWonPercent,1746,0.11015725184885242,0.11877044358488875,0.11015725184885242,0.11877044358488875
DEF,matchup_diferencia_duelWonPercent,1746,0.11168354047571767,0.11865477546314361,0.11168354047571767,0.11865477546314361
DEF,matchup_duelos_diferencia,1746,0.11168354047571767,0.11865477546314361,0.11168354047571767,0.11865477546314361
DEF,matchup_despejes_diferencia,1746,-0.09671128511712648,-0.11231109978109105,0.09671128511712648,0.11231109978109105
DEF,matchup_diferencia_totalClearance,1746,-0.09671128511712648,-0.11231109978109105,0.09671128511712648,0.11231109978109105
DEF,matchup_diferencia_aerialDuelsPercentage,1746,-0.12189402414923971,-0.11110655092129693,0.12189402414923971,0.11110655092129693
DEF,matchup_duelos_aereos_diferencia,1746,-0.12189402414923971,-0.11110655092129693,0.12189402414923971,0.11110655092129693
DEF,matchup_duelos_aereos_ratio,1746,-0.11968903379488458,-0.10952086370387192,0.11968903379488458,0.10952086370387192
DEF,matchup_ratio_aerialDuelsPercentage,1746,-0.11968903379488458,-0.10952086370387192,0.11968903379488458,0.10952086370387192
DEF,matchup_diferencia_accurateLongBalls,1746,0.10497711642890933,0.1090004804066036,0.10497711642890933,0.1090004804066036
DEF,matchup_ratio_accurateLongBalls,1746,0.0927169200724391,0.10868483820341014,0.0927169200724391,0.10868483820341014
DEF,matchup_ratio_totalShotsOnGoal,1746,0.013781541346006758,0.10850403143427378,0.013781541346006758,0.10850403143427378
DEF,matchup_corners_diferencia,1746,0.09275420982074464,0.10718575714913878,0.09275420982074464,0.10718575714913878
DEF,matchup_diferencia_cornerKicks,1746,0.09275420982074464,0.10718575714913878,0.09275420982074464,0.10718575714913878
DEF,matchup_diferencia_totalShotsOnGoal,1746,0.07545209353775421,0.10603558518621617,0.07545209353775421,0.10603558518621617
DEF,matchup_corners_ratio,1746,0.06448474989308409,0.1047108962879997,0.06448474989308409,0.1047108962879997
DEF,matchup_ratio_cornerKicks,1746,0.06448474989308409,0.1047108962879997,0.06448474989308409,0.1047108962879997
DEF,matchup_ratio_totalShotsInsideBox,1746,0.018376617874677644,0.10274857597167338,0.018376617874677644,0.10274857597167338
DEF,matchup_diferencia_touchesInOppBox,1746,0.08583071466640291,0.10173012986325021,0.08583071466640291,0.10173012986325021
DEF,matchup_ataque_entradas_area_diferencia,1746,0.08583071466640291,0.10173012986325021,0.08583071466640291,0.10173012986325021
DEF,matchup_pelota_parada_faltas_cometidas_diferencia,1746,-0.08971768474840011,-0.10050735648441224,0.08971768474840011,0.10050735648441224
DEF,matchup_ataque_entradas_area_ratio,1746,0.059973597663153175,0.099728654214655,0.059973597663153175,0.099728654214655
DEF,matchup_ratio_touchesInOppBox,1746,0.059973597663153175,0.099728654214655,0.059973597663153175,0.099728654214655
DEF,matchup_ratio_finalThirdEntries,1746,-0.11335288037667043,-0.09968040556065655,0.11335288037667043,0.09968040556065655
DEF,matchup_ataque_ultimo_tercio_ratio,1746,-0.11335288037667043,-0.09968040556065655,0.11335288037667043,0.09968040556065655
DEF,matchup_diferencia_totalShotsInsideBox,1746,0.08324603869591897,0.09952906937111401,0.08324603869591897,0.09952906937111401
DEF,matchup_diferencia_groundDuelsPercentage,1746,0.08805418717244515,0.09828050353963401,0.08805418717244515,0.09828050353963401
DEF,matchup_duelos_terrestres_diferencia,1746,0.08805418717244515,0.09828050353963401,0.08805418717244515,0.09828050353963401
DEF,matchup_diferencia_finalThirdEntries,1746,-0.10825131860190057,-0.09757981387198364,0.10825131860190057,0.09757981387198364
DEF,matchup_ataque_ultimo_tercio_diferencia,1746,-0.10825131860190057,-0.09757981387198364,0.10825131860190057,0.09757981387198364
DEF,matchup_ratio_groundDuelsPercentage,1746,0.07804455680762304,0.09666791782148415,0.07804455680762304,0.09666791782148415
DEF,matchup_duelos_terrestres_ratio,1746,0.07804455680762304,0.09666791782148415,0.07804455680762304,0.09666791782148415
DEF,matchup_ratio_bigChanceCreated,1686,0.06837603227349043,0.0958972840929327,0.06837603227349043,0.0958972840929327
DEF,matchup_ataque_grandes_ocasion_ratio,1686,0.06837603227349043,0.0958972840929327,0.06837603227349043,0.0958972840929327
DEF,matchup_ratio_bigChanceMissed,1607,0.10841795313291977,0.09284440935843424,0.10841795313291977,0.09284440935843424
DEF,matchup_diferencia_bigChanceMissed,1727,0.11221298853111343,0.09006569547901522,0.11221298853111343,0.09006569547901522
