match_id,date,round_name,player_id,player_name,team_id,team_name,position,minutes_played,participacion,area_rival,ultimo_tercio,carreras_progresivas,duelos,perdidas,regates_fallidos,exceso_perdidas,pases,peligro_creado,defensa,arquero,goles_asistencias,resultado_puntos,valla_invicta,winning_total,accurate_passes,passes,progressive_passes,precision_pases,passes_into_final_third,long_balls_accurate,accurate_crosses,progressive_carries,take_ons,take_ons_won,failed_dribbles,miscontrols,dispossessed,duels_won,duels_lost,tackles,interceptions,recoveries,clearances,blocks,dribbled_past,shots_on_target,goals,assists,chances_created,saves,saved_penalties,goals_conceded,match_finished
m_1BLvBV,2026-01-26,1,p_2ffcqe,Facundo Jainikoski,t_3XuEvf,Argentinos Juniors,,6.0,0.18,0.24,0.0,0.0,-0.2,-0.2,-0.3,0.0,0.0,0.0,0.7,0.0,0.0,3,0.0,3.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_1BLvBV,2026-01-26,1,p_0z2imt,Ulises Delgado,t_3qkV0m,Sarmiento,,6.0,0.18,0.0,0.0,0.0,-0.6,-0.0,-0.3,0.0,0.06,0.0,0.2,0.0,0.0,0,0.0,-0.46,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_0ji027,Leandro Díaz,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.6,0.0,0.05,-1.8,-0.6,-0.3,0.0,0.6764,1.6,1.52,0.0,0.0,0,0.0,4.4464,16.0,22.0,3.0,0.7273,3.0,5.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,10.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_0sOPFt,Gaston Suso,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.0,0.0,0.0,-0.8,-0.0,0.0,0.0,0.852,0.0,2.68,0.0,0.0,0,0.0,5.432,20.0,25.0,2.0,0.8,4.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_1OO5Lc,Ezequiel Ham,t_45vTPl,Atlético Tucumán,,69.0,2.07,0.12,0.0,0.05,-0.2,-0.2,-0.3,0.0,0.6743,0.5,1.36,0.0,0.0,0,0.0,4.0743,16.0,21.0,2.0,0.7619,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_2gMEtp,Ezequiel Bonifacio,t_0SmVI4,Independiente Rivadavia,,7.0,0.21,0.0,0.0,0.0,0.0,-0.0,-0.3,0.0,0.0,0.6,0.0,0.0,0.0,3,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_33Honj,Gabriel Compagnucci,t_45vTPl,Atlético Tucumán,,89.0,2.67,0.24,0.0,0.05,0.0,-0.0,0.0,0.0,1.9357,1.1,0.7,0.0,0.0,0,0.0,6.6957,20.0,35.0,5.0,0.5714,8.0,5.0,5.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_0LQUK3,Renzo Tesuri,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.24,0.0,0.05,-1.4,-0.6,-0.9,0.0,0.4523,0.0,0.9,0.0,0.0,0,0.0,1.4423,23.0,35.0,0.0,0.6571,1.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_0rDLh7,Iván Villalba,t_0SmVI4,Independiente Rivadavia,,90.0,2.7,0.36,0.0,0.0,0.0,-0.2,0.0,0.0,0.5967,-0.4,3.5,0.0,0.0,3,0.0,9.5567,11.0,18.0,1.0,0.6111,4.0,5.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_2hGCoi,Luis Ingolotti,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.4554,0.0,1.72,0.0,0.0,0,0.0,5.8754,6.0,13.0,0.0,0.4615,10.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2.0,True
m_1bOPPX,2026-01-24,1,p_34z7Nj,Ramiro Ruíz,t_45vTPl,Atlético Tucumán,,49.0,1.47,0.24,0.0,0.05,-0.8,-0.8,-0.3,0.0,0.7955,0.0,0.4,0.0,0.0,0,0.0,1.0555,5.0,11.0,0.0,0.4545,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_0Ubl4U,Gianluca Ferrari,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.0,-1.0,-0.2,0.0,0.0,0.675,0.0,2.48,0.0,0.0,0,0.0,4.775,15.0,20.0,0.0,0.75,4.0,5.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,6.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_2qOlGo,Juan Elordi,t_0SmVI4,Independiente Rivadavia,,90.0,2.7,0.0,0.0,0.0,-0.4,-0.6,-0.3,0.0,0.98,0.0,3.74,0.0,0.0,3,0.0,9.12,12.0,20.0,3.0,0.6,8.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_2VmVcx,Diego Crego,t_0SmVI4,Independiente Rivadavia,,7.0,0.21,0.0,0.0,0.0,-0.2,-0.0,-0.3,0.0,0.13,0.6,1.02,0.0,0.0,3,0.0,4.46,2.0,4.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_3SmwDm,José Florentín,t_0SmVI4,Independiente Rivadavia,,89.0,2.67,0.0,0.0,0.05,-0.8,-0.2,0.0,0.0,0.2223,0.0,4.34,0.0,0.0,3,0.0,9.2823,17.0,26.0,0.0,0.6538,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,4.0,2.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_0cCrOD,Nicolás Laméndola,t_45vTPl,Atlético Tucumán,,89.0,2.67,0.36,0.0,0.15,-1.4,-1.8,-1.2,0.0,1.4348,2.9,1.1,0.0,0.0,0,0.0,4.2148,15.0,23.0,3.0,0.6522,6.0,2.0,4.0,3.0,8.0,4.0,4.0,4.0,5.0,4.0,11.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_39r0cc,Ignacio Galván,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.1,-0.6,-0.8,-0.9,0.0,1.3034,0.6,2.74,0.0,0.0,0,0.0,5.2634,20.0,29.0,2.0,0.6897,6.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,7.0,3.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_4DVJGJ,Matías Fernández,t_0SmVI4,Independiente Rivadavia,,83.0,2.49,0.36,0.0,0.2,-0.6,-0.8,-0.6,0.0,1.2182,1.2,1.4,0.0,0.0,3,0.0,7.8682,11.0,17.0,2.0,0.6471,5.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_4RJnnl,Gonzalo Ríos,t_0SmVI4,Independiente Rivadavia,,83.0,2.49,0.0,0.0,0.1,-0.8,-0.6,-0.6,0.0,1.4512,1.7,3.0,0.0,0.0,3,0.0,9.7413,11.0,16.0,0.0,0.6875,5.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_1LtoAE,Álex Arce,t_0SmVI4,Independiente Rivadavia,,89.0,2.67,0.12,0.0,0.05,-2.2,-1.2,0.0,0.0,0.53,1.5,1.1,0.0,0.0,3,0.0,5.57,8.0,16.0,0.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0,6.0,0.0,2.0,13.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_0vs7Dx,Kevin Ortiz,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.0,-0.6,-0.8,-0.9,0.0,0.9637,1.7,5.4,0.0,0.0,0,0.0,8.5837,29.0,35.0,2.0,0.8286,7.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,8.0,11.0,8.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_0IAs6W,Leonard Costa,t_0SmVI4,Independiente Rivadavia,,71.0,2.13,0.12,0.0,0.05,-0.4,-0.2,0.0,0.0,0.632,0.0,2.56,0.0,0.0,3,0.0,7.892,11.0,20.0,1.0,0.55,3.0,7.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,3.0,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_15Ftki,Rodrigo Atencio,t_0SmVI4,Independiente Rivadavia,,1.0,0.03,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_08bYm3,Franco Nicola,t_45vTPl,Atlético Tucumán,,41.0,1.23,0.0,0.0,0.0,-0.8,-0.2,-0.3,0.0,0.25,1.2,0.92,0.0,0.0,0,0.0,2.3,9.0,12.0,1.0,0.75,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_4PBWTZ,Tomás Bottari,t_0SmVI4,Independiente Rivadavia,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.6303,0.5,3.92,0.0,0.0,3,0.0,10.7503,24.0,29.0,2.0,0.8276,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,3.0,2.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_1voGzb,Kevin Vázquez,t_0SmVI4,Independiente Rivadavia,,1.0,0.03,0.0,0.0,0.0,-0.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_44aH5B,Fabrizio Sartori,t_0SmVI4,Independiente Rivadavia,,19.0,0.57,0.24,0.0,0.0,-0.4,-0.6,-0.3,0.0,0.0767,1.2,0.5,0.0,0.0,3,0.0,4.2867,2.0,3.0,0.0,0.6667,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_2R7VhN,Sheyko Studer,t_0SmVI4,Independiente Rivadavia,,90.0,2.7,0.48,0.0,0.0,0.2,-0.2,0.0,0.0,0.6916,1.8,3.68,0.0,0.0,3,0.0,12.3516,13.0,19.0,1.0,0.6842,2.0,4.0,1.0,0.0,2.0,2.0,0,1.0,0.0,3.0,2.0,3.0,2.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_4Iz6rB,Alejo Osella,t_0SmVI4,Independiente Rivadavia,,90.0,2.7,0.12,0.0,0.1,-0.6,-0.8,-0.3,0.0,0.9947,1.2,3.26,0.0,0.0,3,0.0,9.6747,9.0,19.0,1.0,0.4737,5.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,7.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,True
m_1bOPPX,2026-01-24,1,p_3q7gBJ,Clever Ferreira,t_45vTPl,Atlético Tucumán,,21.0,0.63,0.12,0.0,0.0,-0.4,-0.0,0.0,0.0,0.575,0.0,0.54,0.0,0.0,0,0.0,1.465,5.0,8.0,1.0,0.625,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_2F62xT,Lautaro Godoy,t_45vTPl,Atlético Tucumán,,1.0,0.03,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0,0.0,0.63,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_3AkXZM,Carlos Abeldano,t_45vTPl,Atlético Tucumán,,1.0,0.03,0.0,0.0,0.0,-0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_1bOPPX,2026-01-24,1,p_0gsu1O,Nicolás Bolcato,t_0SmVI4,Independiente Rivadavia,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1529,0.0,0.8,0.0,0.0,3,0.0,7.6529,6.0,7.0,0.0,0.8571,5.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.0,True
m_1BPKXp,2026-01-28,2,p_477cm1,Iván Marcone,t_1XZg6T,Independiente,,6.0,0.18,0.0,0.0,0.0,-0.6,-0.2,-0.3,0.0,0.18,0.0,0.2,0.0,0.0,1,0.0,0.46,4.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_2ngbDl,Michael Hoyos,t_3mLGSt,Newell's Old Boys,,28.0,0.84,0.12,0.0,0.0,-0.4,-0.0,0.0,0.0,0.1529,-0.2,0.32,0.0,0.0,1,0.0,1.8329,6.0,7.0,0.0,0.8571,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_21OTES,Gabriel Arias,t_3mLGSt,Newell's Old Boys,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.76,0.0,0.2,0.0,0.0,1,0.0,5.66,8.0,8.0,0.0,1.0,13.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True
m_1BPKXp,2026-01-28,2,p_47bCwf,Ignacio Malcorra,t_1XZg6T,Independiente,,84.0,2.52,0.0,0.0,0.0,-0.2,-0.2,-0.3,0.0,0.7933,0.0,1.2,0.0,0.0,1,0.0,4.8133,7.0,12.0,1.0,0.5833,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_44fmOo,Gabriel Ávalos,t_1XZg6T,Independiente,,90.0,2.7,0.48,0.0,0.0,-0.6,-0.6,0.0,0.0,0.2947,0.0,0.9,0.0,0.0,1,0.0,4.1747,9.0,19.0,1.0,0.4737,3.0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_3KLwFI,Rodrigo Rey,t_1XZg6T,Independiente,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.0513,0.0,1.6,0.0,0.0,1,0.0,7.3513,21.0,16.0,0.0,1.3125,9.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True
m_1BPKXp,2026-01-28,2,p_4F21o7,Ignacio Pussetto,t_1XZg6T,Independiente,,6.0,0.18,0.12,0.0,0.0,0.0,-0.2,0.0,0.0,0.01,0.0,1.22,0.0,0.0,1,0.0,2.33,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_2Y5BPH,Leonardo Godoy,t_1XZg6T,Independiente,,90.0,2.7,0.0,0.0,0.05,-0.8,-0.0,-0.6,0.0,1.7423,0.0,1.52,0.0,0.0,1,0.0,5.6123,10.0,26.0,2.0,0.3846,11.0,6.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_23RfET,Saul Salcedo,t_3mLGSt,Newell's Old Boys,,90.0,2.7,0.48,0.0,0.05,0.0,-0.0,0.0,0.0,1.4489,1.8,2.74,0.0,0.0,1,0.0,10.2189,14.0,18.0,2.0,0.7778,9.0,11.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_4Bdvg6,Walter Mazzantti,t_1XZg6T,Independiente,,67.0,2.01,0.12,0.0,0.0,-0.4,-0.8,0.0,0.0,0.24,-0.2,0.9,0.0,0.0,1,0.0,2.87,4.0,8.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_4L0APC,Rodrigo Fernández,t_1XZg6T,Independiente,,90.0,2.7,0.0,0.0,0.05,-1.4,-0.2,-0.6,0.0,1.0731,0.6,2.1,0.0,0.0,1,0.0,5.3231,20.0,26.0,1.0,0.7692,8.0,7.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,8.0,0.0,1.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_0A6bdg,Luciano Herrera,t_3mLGSt,Newell's Old Boys,,62.0,1.86,0.12,0.0,0.0,-1.4,-0.6,-0.3,0.0,0.29,-0.2,1.24,0.0,0.0,1,0.0,2.01,4.0,8.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,7.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_4JwCQA,Matías Cóccaro,t_3mLGSt,Newell's Old Boys,,90.0,2.7,0.36,0.0,0.0,-1.8,-0.6,0.0,0.0,0.3143,0.2,1.54,0.0,0.0,1,0.0,3.7143,15.0,21.0,0.0,0.7143,2.0,0.0,0.0,0.0,1.0,1.0,0,3.0,0.0,1.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_0hLVOV,Franco Garcia,t_3mLGSt,Newell's Old Boys,,28.0,0.84,0.0,0.0,0.15,-0.6,-0.2,-0.6,0.0,1.3583,0.0,1.1,0.0,0.0,1,0.0,3.0483,5.0,12.0,2.0,0.4167,1.0,1.0,6.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_2ralsZ,Facundo Zabala,t_1XZg6T,Independiente,,90.0,2.7,0.0,0.0,0.0,-1.0,-0.6,-0.6,0.0,1.403,1.2,4.08,0.0,0.0,1,0.0,8.183,20.0,33.0,5.0,0.6061,10.0,8.0,1.0,0.0,4.0,2.0,2.0,0.0,3.0,5.0,10.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_4HZbhQ,Armando Mendez,t_3mLGSt,Newell's Old Boys,,90.0,2.7,0.48,0.0,0.15,0.0,-0.8,0.0,0.0,0.7333,0.0,6.18,0.0,0.0,1,0.0,10.4433,10.0,18.0,2.0,0.5556,3.0,1.0,2.0,3.0,0.0,0.0,0,3.0,1.0,6.0,6.0,8.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_3zzhTk,Kevin Lomónaco,t_1XZg6T,Independiente,,90.0,2.7,0.12,0.0,0.1,-1.2,-0.4,0.0,0.0,0.49,0.0,3.36,0.0,0.0,1,0.0,6.17,17.0,19.0,2.0,0.8947,1.0,2.0,0.0,2.0,0.0,0.0,0,1.0,1.0,0.0,6.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_4Uobro,Rodrigo Herrera,t_3mLGSt,Newell's Old Boys,,81.0,2.43,0.12,0.0,0.05,-0.4,-0.6,-0.3,0.0,0.4733,0.5,2.86,0.0,0.0,1,0.0,6.1333,12.0,18.0,1.0,0.6667,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_0i1DU3,Nicolás Goitea,t_3mLGSt,Newell's Old Boys,,90.0,2.7,0.12,0.0,0.0,-0.6,-0.0,0.0,0.0,0.5513,-0.2,1.44,0.0,0.0,1,0.0,5.0112,11.0,16.0,0.0,0.6875,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_1HGvGm,Martín Luciano,t_3mLGSt,Newell's Old Boys,,45.0,1.35,0.24,0.0,0.0,-0.8,-0.0,0.0,0.0,0.846,0.6,0.72,0.0,0.0,1,0.0,3.956,8.0,15.0,1.0,0.5333,1.0,6.0,2.0,0.0,1.0,1.0,0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_1HqLta,Juan Fedorco,t_1XZg6T,Independiente,,90.0,2.7,0.12,0.0,0.0,-0.8,-0.2,0.0,0.0,1.0661,0.0,2.56,0.0,0.0,1,0.0,6.4461,17.0,23.0,1.0,0.7391,7.0,9.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_0L7hVd,Walter Núñez,t_3mLGSt,Newell's Old Boys,,45.0,1.35,0.24,0.0,0.1,-0.4,-0.8,0.0,0.0,0.8982,1.5,1.3,0.0,0.0,1,0.0,5.1882,6.0,11.0,3.0,0.5455,0.0,0.0,4.0,2.0,0.0,0.0,0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_2l6eDm,Matías Abaldo,t_1XZg6T,Independiente,,84.0,2.52,0.72,0.0,0.05,-2.6,-0.8,-2.4,0.0,0.2891,1.8,0.46,0.0,0.0,1,0.0,1.0391,7.0,11.0,0.0,0.6364,0.0,0.0,1.0,1.0,10.0,2.0,8.0,2.0,2.0,2.0,15.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_1QvEWx,David Sotelo,t_3mLGSt,Newell's Old Boys,,9.0,0.27,0.0,0.0,0.05,-0.2,-0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,1,0.0,1.484,4.0,5.0,0.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_1BPKXp,2026-01-28,2,p_48O6pP,Jerónimo Russo,t_3mLGSt,Newell's Old Boys,,45.0,1.35,0.0,0.0,0.05,0.0,-0.0,0.0,0.0,1.0412,1.7,1.46,0.0,0.0,1,0.0,6.6012,10.0,17.0,2.0,0.5882,2.0,4.0,3.0,1.0,2.0,2.0,0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,True
